census_tract,year,scenario,group,resp,rend,income_per_capita,income_class
354140605000240,2000,original,2a3sm,69,26469,383.60869565217394,from 2 to 3 mw
354140605000240,2000,original,3a5sm,45,26647,592.1555555555556,from 3 to 5 mw
354140605000240,2000,original,5a10sm,20,18780,939,from 5 to 10 mw
354140605000240,2000,original,10a15s,4,7500,1875,from 10 to 15 mw
354140605000240,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
354140605000238,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
354140605000238,2000,original,meioa1,40,5883,147.075,from 0.5 to 1 mw
354140605000238,2000,original,1a2sm,30,8130,271,from 1 to 2 mw
354140605000238,2000,original,2a3sm,30,11612,387.06666666666666,from 2 to 3 mw
354140605000238,2000,original,3a5sm,25,14104,564.16,from 3 to 5 mw
354140605000238,2000,original,5a10sm,19,19499,1026.2631578947369,from 5 to 10 mw
354140605000238,2000,original,10a15s,5,9570,1914,from 10 to 15 mw
354140605000238,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
354140605000216,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000216,2000,original,meioa1,32,0,0,from 0 to 0.5 mw
354140605000216,2000,original,1a2sm,49,11998,244.85714285714286,from 1 to 2 mw
354140605000216,2000,original,2a3sm,47,18020,383.40425531914894,from 2 to 3 mw
354140605000216,2000,original,3a5sm,52,30253,581.7884615384615,from 3 to 5 mw
354140605000216,2000,original,5a10sm,14,13080,934.2857142857143,from 5 to 10 mw
354140605000212,2000,original,meiosm,1,70,70,from 0 to 0.5 mw
354140605000212,2000,original,meioa1,4,602,150.5,from 0.5 to 1 mw
354140605000212,2000,original,1a2sm,6,1462,243.66666666666666,from 1 to 2 mw
354140605000212,2000,original,2a3sm,2,730,365,from 2 to 3 mw
354140605000212,2000,original,3a5sm,1,500,500,from 3 to 5 mw
354140605000212,2000,original,5a10sm,2,2200,1100,from 5 to 10 mw
354140605000212,2000,original,10a15s,3,5990,1996.6666666666667,from 10 to 15 mw
354140605000212,2000,original,aci20s,1,5000,5000,above 20 mw
354140605000215,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000215,2000,original,meioa1,28,3960,141.42857142857142,from 0.5 to 1 mw
354140605000215,2000,original,1a2sm,39,10067,258.12820512820514,from 1 to 2 mw
354140605000215,2000,original,2a3sm,51,19590,384.11764705882354,from 2 to 3 mw
354140605000215,2000,original,3a5sm,51,28374,556.3529411764706,from 3 to 5 mw
354140605000215,2000,original,5a10sm,22,21381,971.8636363636364,from 5 to 10 mw
354140605000215,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000201,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
354140605000201,2000,original,meioa1,24,3546,147.75,from 0.5 to 1 mw
354140605000201,2000,original,1a2sm,30,7743,258.1,from 1 to 2 mw
354140605000201,2000,original,2a3sm,20,7533,376.65,from 2 to 3 mw
354140605000201,2000,original,3a5sm,31,19230,620.3225806451613,from 3 to 5 mw
354140605000201,2000,original,5a10sm,51,57468,1126.8235294117646,from 5 to 10 mw
354140605000201,2000,original,10a15s,15,28968,1931.2,from 10 to 15 mw
354140605000201,2000,original,15a20s,11,30840,2803.6363636363635,from 10 to 20 mw
354140605000201,2000,original,aci20s,8,0,0,from 0 to 0.5 mw
354140605000231,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000231,2000,original,meioa1,47,6826,145.2340425531915,from 0.5 to 1 mw
354140605000231,2000,original,1a2sm,61,15732,257.9016393442623,from 1 to 2 mw
354140605000231,2000,original,2a3sm,77,29495,383.05194805194805,from 2 to 3 mw
354140605000231,2000,original,3a5sm,61,35083,575.1311475409836,from 3 to 5 mw
354140605000231,2000,original,5a10sm,29,29773,1026.655172413793,from 5 to 10 mw
354140605000231,2000,original,10a15s,4,7606,1901.5,from 10 to 15 mw
354140605000231,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
354140605000229,2000,original,meioa1,45,0,0,from 0 to 0.5 mw
354140605000229,2000,original,1a2sm,66,17176,260.24242424242425,from 1 to 2 mw
354140605000229,2000,original,2a3sm,62,23651,381.46774193548384,from 2 to 3 mw
354140605000229,2000,original,3a5sm,47,26597,565.8936170212766,from 3 to 5 mw
354140605000229,2000,original,5a10sm,19,19881,1046.3684210526317,from 5 to 10 mw
354140605000229,2000,original,10a15s,7,13400,1914.2857142857142,from 10 to 15 mw
354140605000229,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
354140605000228,2000,original,meiosm,3,0,0,from 0 to 0.5 mw
354140605000228,2000,original,meioa1,27,3887,143.96296296296296,from 0.5 to 1 mw
354140605000228,2000,original,1a2sm,31,7899,254.80645161290323,from 1 to 2 mw
354140605000228,2000,original,2a3sm,28,10183,363.67857142857144,from 2 to 3 mw
354140605000228,2000,original,3a5sm,36,20449,568.0277777777778,from 3 to 5 mw
354140605000228,2000,original,5a10sm,19,18488,973.0526315789474,from 5 to 10 mw
354140605000228,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000228,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
354140605000232,2000,original,meioa1,57,8531,149.66666666666666,from 0.5 to 1 mw
354140605000232,2000,original,1a2sm,43,11008,256,from 1 to 2 mw
354140605000232,2000,original,2a3sm,73,27980,383.28767123287673,from 2 to 3 mw
354140605000232,2000,original,3a5sm,41,23548,574.3414634146342,from 3 to 5 mw
354140605000232,2000,original,5a10sm,23,22398,973.8260869565217,from 5 to 10 mw
354140605000232,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000232,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
354140605000232,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
354140605000230,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000230,2000,original,meioa1,50,7315,146.3,from 0.5 to 1 mw
354140605000230,2000,original,1a2sm,63,15899,252.36507936507937,from 1 to 2 mw
354140605000230,2000,original,2a3sm,51,19728,386.8235294117647,from 2 to 3 mw
354140605000230,2000,original,3a5sm,42,23738,565.1904761904761,from 3 to 5 mw
354140605000230,2000,original,5a10sm,14,12740,910,from 5 to 10 mw
354140605000230,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000233,2000,original,meiosm,3,0,0,from 0 to 0.5 mw
354140605000233,2000,original,meioa1,48,6817,142.02083333333334,from 0.5 to 1 mw
354140605000233,2000,original,1a2sm,79,19106,241.84810126582278,from 1 to 2 mw
354140605000233,2000,original,2a3sm,59,22029,373.3728813559322,from 2 to 3 mw
354140605000233,2000,original,3a5sm,34,18682,549.4705882352941,from 3 to 5 mw
354140605000233,2000,original,5a10sm,16,16749,1046.8125,from 5 to 10 mw
354140605000233,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
354140605000199,2000,original,meioa1,28,4121,147.17857142857142,from 0.5 to 1 mw
354140605000199,2000,original,1a2sm,53,14016,264.45283018867923,from 1 to 2 mw
354140605000199,2000,original,2a3sm,35,13453,384.37142857142857,from 2 to 3 mw
354140605000199,2000,original,3a5sm,62,35494,572.483870967742,from 3 to 5 mw
354140605000199,2000,original,5a10sm,68,71290,1048.3823529411766,from 5 to 10 mw
354140605000199,2000,original,10a15s,14,27851,1989.357142857143,from 10 to 15 mw
354140605000199,2000,original,15a20s,5,0,0,from 0 to 0.5 mw
354140605000199,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
354140605000195,2000,original,meiosm,3,0,0,from 0 to 0.5 mw
354140605000195,2000,original,meioa1,42,6147,146.35714285714286,from 0.5 to 1 mw
354140605000195,2000,original,1a2sm,55,13890,252.54545454545453,from 1 to 2 mw
354140605000195,2000,original,2a3sm,49,19527,398.51020408163265,from 2 to 3 mw
354140605000195,2000,original,3a5sm,44,25028,568.8181818181819,from 3 to 5 mw
354140605000195,2000,original,5a10sm,33,35637,1079.909090909091,from 5 to 10 mw
354140605000195,2000,original,10a15s,3,0,0,from 0 to 0.5 mw
354140605000195,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
354140605000195,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
354140605000196,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
354140605000196,2000,original,meioa1,54,7797,144.38888888888889,from 0.5 to 1 mw
354140605000196,2000,original,1a2sm,46,11575,251.6304347826087,from 1 to 2 mw
354140605000196,2000,original,2a3sm,43,16751,389.5581395348837,from 2 to 3 mw
354140605000196,2000,original,3a5sm,32,18412,575.375,from 3 to 5 mw
354140605000196,2000,original,5a10sm,23,23799,1034.7391304347825,from 5 to 10 mw
354140605000196,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000197,2000,original,meioa1,34,4989,146.73529411764707,from 0.5 to 1 mw
354140605000197,2000,original,1a2sm,60,15148,252.46666666666667,from 1 to 2 mw
354140605000197,2000,original,2a3sm,48,18217,379.5208333333333,from 2 to 3 mw
354140605000197,2000,original,3a5sm,69,40330,584.4927536231884,from 3 to 5 mw
354140605000197,2000,original,5a10sm,60,63177,1052.95,from 5 to 10 mw
354140605000197,2000,original,10a15s,9,17700,1966.6666666666667,from 10 to 15 mw
354140605000197,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
354140605000197,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
354140605000194,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
354140605000194,2000,original,meioa1,26,3849,148.03846153846155,from 0.5 to 1 mw
354140605000194,2000,original,1a2sm,36,9201,255.58333333333334,from 1 to 2 mw
354140605000194,2000,original,2a3sm,23,9040,393.04347826086956,from 2 to 3 mw
354140605000194,2000,original,3a5sm,50,27993,559.86,from 3 to 5 mw
354140605000194,2000,original,5a10sm,35,34961,998.8857142857142,from 5 to 10 mw
354140605000194,2000,original,10a15s,4,7350,1837.5,from 10 to 15 mw
354140605000194,2000,original,15a20s,4,11050,2762.5,from 10 to 20 mw
354140605000194,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
354140605000200,2000,original,meioa1,31,4660,150.32258064516128,from 0.5 to 1 mw
354140605000200,2000,original,1a2sm,28,7102,253.64285714285714,from 1 to 2 mw
354140605000200,2000,original,2a3sm,22,8297,377.1363636363636,from 2 to 3 mw
354140605000200,2000,original,3a5sm,40,23320,583,from 3 to 5 mw
354140605000200,2000,original,5a10sm,55,58148,1057.2363636363636,from 5 to 10 mw
354140605000200,2000,original,10a15s,15,29193,1946.2,from 10 to 15 mw
354140605000200,2000,original,15a20s,5,13600,2720,from 10 to 20 mw
354140605000200,2000,original,aci20s,16,90130,5633.125,above 20 mw
354140605000198,2000,original,meioa1,23,3227,140.30434782608697,from 0.5 to 1 mw
354140605000198,2000,original,1a2sm,48,12199,254.14583333333334,from 1 to 2 mw
354140605000198,2000,original,2a3sm,38,14563,383.2368421052632,from 2 to 3 mw
354140605000198,2000,original,3a5sm,49,28698,585.6734693877551,from 3 to 5 mw
354140605000198,2000,original,5a10sm,67,71458,1066.5373134328358,from 5 to 10 mw
354140605000198,2000,original,10a15s,9,16351,1816.7777777777778,from 10 to 15 mw
354140605000198,2000,original,15a20s,9,0,0,from 0 to 0.5 mw
354140605000198,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
354140605000235,2000,original,meioa1,44,6534,148.5,from 0.5 to 1 mw
354140605000235,2000,original,1a2sm,46,11967,260.1521739130435,from 1 to 2 mw
354140605000235,2000,original,2a3sm,58,22762,392.44827586206895,from 2 to 3 mw
354140605000235,2000,original,3a5sm,60,34437,573.95,from 3 to 5 mw
354140605000235,2000,original,5a10sm,33,33572,1017.3333333333334,from 5 to 10 mw
354140605000235,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000235,2000,original,15a20s,5,0,0,from 0 to 0.5 mw
354140605000236,2000,original,meioa1,23,3238,140.7826086956522,from 0.5 to 1 mw
354140605000236,2000,original,1a2sm,34,8891,261.5,from 1 to 2 mw
354140605000236,2000,original,2a3sm,35,13407,383.0571428571429,from 2 to 3 mw
354140605000236,2000,original,3a5sm,42,23547,560.6428571428571,from 3 to 5 mw
354140605000236,2000,original,5a10sm,24,27658,1152.4166666666667,from 5 to 10 mw
354140605000236,2000,original,10a15s,3,0,0,from 0 to 0.5 mw
354140605000236,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
354140605000237,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000237,2000,original,meioa1,20,2958,147.9,from 0.5 to 1 mw
354140605000237,2000,original,1a2sm,36,9041,251.13888888888889,from 1 to 2 mw
354140605000237,2000,original,2a3sm,27,10057,372.48148148148147,from 2 to 3 mw
354140605000237,2000,original,3a5sm,35,19322,552.0571428571428,from 3 to 5 mw
354140605000237,2000,original,5a10sm,32,33471,1045.96875,from 5 to 10 mw
354140605000237,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
354140605000237,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
354140605000234,2000,original,meioa1,18,2621,145.61111111111111,from 0.5 to 1 mw
354140605000234,2000,original,1a2sm,39,9865,252.94871794871796,from 1 to 2 mw
354140605000234,2000,original,2a3sm,33,13117,397.4848484848485,from 2 to 3 mw
354140605000234,2000,original,3a5sm,42,25064,596.7619047619048,from 3 to 5 mw
354140605000234,2000,original,5a10sm,30,29735,991.1666666666666,from 5 to 10 mw
354140605000234,2000,original,10a15s,7,0,0,from 0 to 0.5 mw
354140605000234,2000,original,15a20s,4,10400,2600,from 10 to 20 mw
354140605000234,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
354140605000213,2000,original,meioa1,20,3015,150.75,from 0.5 to 1 mw
354140605000213,2000,original,1a2sm,24,5985,249.375,from 1 to 2 mw
354140605000213,2000,original,2a3sm,53,20943,395.1509433962264,from 2 to 3 mw
354140605000213,2000,original,3a5sm,52,30720,590.7692307692307,from 3 to 5 mw
354140605000213,2000,original,5a10sm,42,40420,962.3809523809524,from 5 to 10 mw
354140605000213,2000,original,10a15s,6,10512,1752,from 10 to 15 mw
354140605000213,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
354140605000213,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
354140605000189,2000,original,meioa1,13,1894,145.69230769230768,from 0.5 to 1 mw
354140605000189,2000,original,1a2sm,14,3792,270.85714285714283,from 1 to 2 mw
354140605000189,2000,original,2a3sm,35,13629,389.4,from 2 to 3 mw
354140605000189,2000,original,3a5sm,49,28154,574.5714285714286,from 3 to 5 mw
354140605000189,2000,original,5a10sm,68,74218,1091.4411764705883,from 5 to 10 mw
354140605000189,2000,original,10a15s,17,31555,1856.1764705882354,from 10 to 15 mw
354140605000189,2000,original,15a20s,12,34100,2841.6666666666665,from 10 to 20 mw
354140605000189,2000,original,aci20s,6,35000,5833.333333333333,above 20 mw
354140605000188,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000188,2000,original,meioa1,12,1710,142.5,from 0.5 to 1 mw
354140605000188,2000,original,1a2sm,16,3884,242.75,from 1 to 2 mw
354140605000188,2000,original,2a3sm,11,4156,377.8181818181818,from 2 to 3 mw
354140605000188,2000,original,3a5sm,7,4030,575.7142857142857,from 3 to 5 mw
354140605000188,2000,original,5a10sm,14,14237,1016.9285714285714,from 5 to 10 mw
354140605000188,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
354140605000188,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
354140605000188,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
354140605000193,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
354140605000193,2000,original,meioa1,32,4685,146.40625,from 0.5 to 1 mw
354140605000193,2000,original,1a2sm,29,7565,260.86206896551727,from 1 to 2 mw
354140605000193,2000,original,2a3sm,38,15124,398,from 2 to 3 mw
354140605000193,2000,original,3a5sm,53,31350,591.5094339622641,from 3 to 5 mw
354140605000193,2000,original,5a10sm,35,37507,1071.6285714285714,from 5 to 10 mw
354140605000193,2000,original,10a15s,5,8570,1714,from 10 to 15 mw
354140605000193,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
354140605000193,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
354140605000192,2000,original,meioa1,48,7141,148.77083333333334,from 0.5 to 1 mw
354140605000192,2000,original,1a2sm,55,13982,254.21818181818182,from 1 to 2 mw
354140605000192,2000,original,2a3sm,52,20190,388.2692307692308,from 2 to 3 mw
354140605000192,2000,original,3a5sm,63,36466,578.8253968253969,from 3 to 5 mw
354140605000192,2000,original,5a10sm,47,47875,1018.6170212765958,from 5 to 10 mw
354140605000192,2000,original,10a15s,6,10840,1806.6666666666667,from 10 to 15 mw
354140605000192,2000,original,15a20s,4,0,0,from 0 to 0.5 mw
354140605000192,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
354140605000211,2000,original,meioa1,14,2025,144.64285714285714,from 0.5 to 1 mw
354140605000211,2000,original,1a2sm,17,4329,254.64705882352942,from 1 to 2 mw
354140605000211,2000,original,2a3sm,38,14811,389.7631578947368,from 2 to 3 mw
354140605000211,2000,original,3a5sm,45,27690,615.3333333333334,from 3 to 5 mw
354140605000211,2000,original,5a10sm,89,95719,1075.4943820224719,from 5 to 10 mw
354140605000211,2000,original,10a15s,12,23040,1920,from 10 to 15 mw
354140605000211,2000,original,15a20s,8,22300,2787.5,from 10 to 20 mw
354140605000211,2000,original,aci20s,5,20360,4072,above 20 mw
354140605000050,2000,original,meioa1,17,2478,145.76470588235293,from 0.5 to 1 mw
354140605000050,2000,original,1a2sm,14,3692,263.7142857142857,from 1 to 2 mw
354140605000050,2000,original,2a3sm,26,10105,388.65384615384613,from 2 to 3 mw
354140605000050,2000,original,3a5sm,28,17287,617.3928571428571,from 3 to 5 mw
354140605000050,2000,original,5a10sm,55,65413,1189.3272727272727,from 5 to 10 mw
354140605000050,2000,original,10a15s,22,40526,1842.090909090909,from 10 to 15 mw
354140605000050,2000,original,15a20s,10,28550,2855,from 10 to 20 mw
354140605000050,2000,original,aci20s,17,99416,5848,above 20 mw
354140605000054,2000,original,meioa1,23,3412,148.34782608695653,from 0.5 to 1 mw
354140605000054,2000,original,1a2sm,35,8678,247.94285714285715,from 1 to 2 mw
354140605000054,2000,original,2a3sm,20,7687,384.35,from 2 to 3 mw
354140605000054,2000,original,3a5sm,34,20236,595.1764705882352,from 3 to 5 mw
354140605000054,2000,original,5a10sm,70,79780,1139.7142857142858,from 5 to 10 mw
354140605000054,2000,original,10a15s,22,42750,1943.1818181818182,from 10 to 15 mw
354140605000054,2000,original,15a20s,17,48900,2876.470588235294,from 10 to 20 mw
354140605000054,2000,original,aci20s,26,141200,5430.7692307692305,above 20 mw
354140605000056,2000,original,meioa1,21,3114,148.28571428571428,from 0.5 to 1 mw
354140605000056,2000,original,1a2sm,35,8991,256.8857142857143,from 1 to 2 mw
354140605000056,2000,original,2a3sm,29,11189,385.82758620689657,from 2 to 3 mw
354140605000056,2000,original,3a5sm,31,17625,568.5483870967741,from 3 to 5 mw
354140605000056,2000,original,5a10sm,52,59200,1138.4615384615386,from 5 to 10 mw
354140605000056,2000,original,10a15s,16,30500,1906.25,from 10 to 15 mw
354140605000056,2000,original,15a20s,18,49600,2755.5555555555557,from 10 to 20 mw
354140605000056,2000,original,aci20s,17,83310,4900.588235294118,above 20 mw
354140605000036,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000036,2000,original,meioa1,19,0,0,from 0 to 0.5 mw
354140605000036,2000,original,1a2sm,27,6915,256.1111111111111,from 1 to 2 mw
354140605000036,2000,original,2a3sm,30,11462,382.06666666666666,from 2 to 3 mw
354140605000036,2000,original,3a5sm,39,22089,566.3846153846154,from 3 to 5 mw
354140605000036,2000,original,5a10sm,45,48936,1087.4666666666667,from 5 to 10 mw
354140605000036,2000,original,10a15s,26,48064,1848.6153846153845,from 10 to 15 mw
354140605000036,2000,original,15a20s,23,62400,2713.0434782608695,from 10 to 20 mw
354140605000036,2000,original,aci20s,14,191574,13683.857142857143,above 20 mw
354140605000035,2000,original,meioa1,15,2183,145.53333333333333,from 0.5 to 1 mw
354140605000035,2000,original,1a2sm,18,4387,243.72222222222223,from 1 to 2 mw
354140605000035,2000,original,2a3sm,18,6822,379,from 2 to 3 mw
354140605000035,2000,original,3a5sm,22,12646,574.8181818181819,from 3 to 5 mw
354140605000035,2000,original,5a10sm,27,29410,1089.2592592592594,from 5 to 10 mw
354140605000035,2000,original,10a15s,13,25665,1974.2307692307693,from 10 to 15 mw
354140605000035,2000,original,15a20s,10,28654,2865.4,from 10 to 20 mw
354140605000035,2000,original,aci20s,8,45360,5670,above 20 mw
354140605000032,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000032,2000,original,meioa1,19,2865,150.78947368421052,from 0.5 to 1 mw
354140605000032,2000,original,1a2sm,23,6042,262.69565217391306,from 1 to 2 mw
354140605000032,2000,original,2a3sm,11,4312,392,from 2 to 3 mw
354140605000032,2000,original,3a5sm,35,21054,601.5428571428571,from 3 to 5 mw
354140605000032,2000,original,5a10sm,43,47570,1106.2790697674418,from 5 to 10 mw
354140605000032,2000,original,10a15s,12,22924,1910.3333333333333,from 10 to 15 mw
354140605000032,2000,original,15a20s,6,0,0,from 0 to 0.5 mw
354140605000032,2000,original,aci20s,15,85028,5668.533333333334,above 20 mw
354140605000033,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000033,2000,original,meioa1,29,4370,150.68965517241378,from 0.5 to 1 mw
354140605000033,2000,original,1a2sm,46,11598,252.1304347826087,from 1 to 2 mw
354140605000033,2000,original,2a3sm,30,11897,396.56666666666666,from 2 to 3 mw
354140605000033,2000,original,3a5sm,51,30070,589.6078431372549,from 3 to 5 mw
354140605000033,2000,original,5a10sm,67,71485,1066.9402985074628,from 5 to 10 mw
354140605000033,2000,original,10a15s,20,0,0,from 0 to 0.5 mw
354140605000033,2000,original,15a20s,14,38600,2757.1428571428573,from 10 to 20 mw
354140605000033,2000,original,aci20s,11,54150,4922.727272727273,above 20 mw
354140605000034,2000,original,meioa1,17,2567,151,from 0.5 to 1 mw
354140605000034,2000,original,1a2sm,9,2270,252.22222222222223,from 1 to 2 mw
354140605000034,2000,original,2a3sm,12,4508,375.6666666666667,from 2 to 3 mw
354140605000034,2000,original,3a5sm,28,16554,591.2142857142857,from 3 to 5 mw
354140605000034,2000,original,5a10sm,32,33823,1056.96875,from 5 to 10 mw
354140605000034,2000,original,10a15s,10,19080,1908,from 10 to 15 mw
354140605000034,2000,original,15a20s,19,53200,2800,from 10 to 20 mw
354140605000034,2000,original,aci20s,21,113323,5396.333333333333,above 20 mw
354140605000037,2000,original,meioa1,18,2647,147.05555555555554,from 0.5 to 1 mw
354140605000037,2000,original,1a2sm,24,6339,264.125,from 1 to 2 mw
354140605000037,2000,original,2a3sm,23,9100,395.6521739130435,from 2 to 3 mw
354140605000037,2000,original,3a5sm,35,21103,602.9428571428572,from 3 to 5 mw
354140605000037,2000,original,5a10sm,55,58848,1069.9636363636364,from 5 to 10 mw
354140605000037,2000,original,10a15s,24,46858,1952.4166666666667,from 10 to 15 mw
354140605000037,2000,original,15a20s,22,62750,2852.2727272727275,from 10 to 20 mw
354140605000037,2000,original,aci20s,49,282660,5768.571428571428,above 20 mw
354140605000038,2000,original,meioa1,10,1508,150.8,from 0.5 to 1 mw
354140605000038,2000,original,1a2sm,13,3071,236.23076923076923,from 1 to 2 mw
354140605000038,2000,original,2a3sm,13,4910,377.6923076923077,from 2 to 3 mw
354140605000038,2000,original,3a5sm,17,10093,593.7058823529412,from 3 to 5 mw
354140605000038,2000,original,5a10sm,56,67126,1198.6785714285713,from 5 to 10 mw
354140605000038,2000,original,10a15s,31,60980,1967.0967741935483,from 10 to 15 mw
354140605000038,2000,original,15a20s,29,81100,2796.551724137931,from 10 to 20 mw
354140605000038,2000,original,aci20s,62,429600,6929.032258064516,above 20 mw
354140605000057,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000057,2000,original,meioa1,28,4161,148.60714285714286,from 0.5 to 1 mw
354140605000057,2000,original,1a2sm,29,7750,267.2413793103448,from 1 to 2 mw
354140605000057,2000,original,2a3sm,27,10647,394.3333333333333,from 2 to 3 mw
354140605000057,2000,original,3a5sm,53,31325,591.0377358490566,from 3 to 5 mw
354140605000057,2000,original,5a10sm,54,57272,1060.5925925925926,from 5 to 10 mw
354140605000057,2000,original,10a15s,18,0,0,from 0 to 0.5 mw
354140605000057,2000,original,15a20s,13,35000,2692.3076923076924,from 10 to 20 mw
354140605000057,2000,original,aci20s,17,109700,6452.941176470588,above 20 mw
354140605000008,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000008,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
354140605000008,2000,original,1a2sm,5,1364,272.8,from 1 to 2 mw
354140605000008,2000,original,2a3sm,6,2341,390.1666666666667,from 2 to 3 mw
354140605000008,2000,original,3a5sm,17,10339,608.1764705882352,from 3 to 5 mw
354140605000008,2000,original,5a10sm,40,45727,1143.175,from 5 to 10 mw
354140605000008,2000,original,10a15s,21,41451,1973.857142857143,from 10 to 15 mw
354140605000008,2000,original,15a20s,24,67200,2800,from 10 to 20 mw
354140605000008,2000,original,aci20s,100,730800,7308,above 20 mw
354140605000013,2000,original,meioa1,18,2564,142.44444444444446,from 0.5 to 1 mw
354140605000013,2000,original,1a2sm,36,9335,259.30555555555554,from 1 to 2 mw
354140605000013,2000,original,2a3sm,39,15005,384.7435897435897,from 2 to 3 mw
354140605000013,2000,original,3a5sm,64,36766,574.46875,from 3 to 5 mw
354140605000013,2000,original,5a10sm,59,66255,1122.9661016949153,from 5 to 10 mw
354140605000013,2000,original,10a15s,20,38058,1902.9,from 10 to 15 mw
354140605000013,2000,original,15a20s,10,27400,2740,from 10 to 20 mw
354140605000013,2000,original,aci20s,16,92565,5785.3125,above 20 mw
354140605000011,2000,original,meiosm,3,0,0,from 0 to 0.5 mw
354140605000011,2000,original,meioa1,16,2363,147.6875,from 0.5 to 1 mw
354140605000011,2000,original,1a2sm,21,5618,267.5238095238095,from 1 to 2 mw
354140605000011,2000,original,2a3sm,17,6352,373.6470588235294,from 2 to 3 mw
354140605000011,2000,original,3a5sm,30,17709,590.3,from 3 to 5 mw
354140605000011,2000,original,5a10sm,56,61671,1101.267857142857,from 5 to 10 mw
354140605000011,2000,original,10a15s,22,43320,1969.090909090909,from 10 to 15 mw
354140605000011,2000,original,15a20s,14,0,0,from 0 to 0.5 mw
354140605000011,2000,original,aci20s,26,166000,6384.615384615385,above 20 mw
354140605000007,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
354140605000007,2000,original,2a3sm,6,2236,372.6666666666667,from 2 to 3 mw
354140605000007,2000,original,3a5sm,12,0,0,from 0 to 0.5 mw
354140605000007,2000,original,5a10sm,47,51960,1105.5319148936171,from 5 to 10 mw
354140605000007,2000,original,10a15s,29,56700,1955.1724137931035,from 10 to 15 mw
354140605000007,2000,original,15a20s,29,82530,2845.862068965517,from 10 to 20 mw
354140605000007,2000,original,aci20s,82,631880,7705.8536585365855,above 20 mw
354140605000012,2000,original,meioa1,4,552,138,from 0.5 to 1 mw
354140605000012,2000,original,1a2sm,15,3945,263,from 1 to 2 mw
354140605000012,2000,original,2a3sm,11,4620,420,from 2 to 3 mw
354140605000012,2000,original,3a5sm,17,9764,574.3529411764706,from 3 to 5 mw
354140605000012,2000,original,5a10sm,50,56883,1137.66,from 5 to 10 mw
354140605000012,2000,original,10a15s,19,37340,1965.2631578947369,from 10 to 15 mw
354140605000012,2000,original,15a20s,21,60500,2880.9523809523807,from 10 to 20 mw
354140605000012,2000,original,aci20s,48,314631,6554.8125,above 20 mw
354140605000039,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
354140605000039,2000,original,meioa1,27,3974,147.1851851851852,from 0.5 to 1 mw
