census_tract,year,scenario,group,resp,rend,income_per_capita,income_class
350600305000289,2000,original,3a5sm,28,16340,583.5714285714286,from 3 to 5 mw
350600305000289,2000,original,5a10sm,20,19916,995.8,from 5 to 10 mw
350600305000289,2000,original,10a15s,3,0,0,from 0 to 0.5 mw
350600305000432,2000,original,meioa1,1,0,0,from 0 to 0.5 mw
350600305000432,2000,original,1a2sm,4,1030,257.5,from 1 to 2 mw
350600305000432,2000,original,2a3sm,24,9632,401.3333333333333,from 2 to 3 mw
350600305000432,2000,original,3a5sm,71,43584,613.8591549295775,from 3 to 5 mw
350600305000432,2000,original,5a10sm,39,39172,1004.4102564102565,from 5 to 10 mw
350600305000432,2000,original,10a15s,5,9300,1860,from 10 to 15 mw
350600305000432,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350600305000325,2000,original,meioa1,14,0,0,from 0 to 0.5 mw
350600305000325,2000,original,1a2sm,40,10477,261.925,from 1 to 2 mw
350600305000325,2000,original,2a3sm,29,11218,386.82758620689657,from 2 to 3 mw
350600305000325,2000,original,3a5sm,47,27045,575.4255319148937,from 3 to 5 mw
350600305000325,2000,original,5a10sm,38,37534,987.7368421052631,from 5 to 10 mw
350600305000325,2000,original,10a15s,6,11050,1841.6666666666667,from 10 to 15 mw
350600305000325,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350600305000285,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
350600305000285,2000,original,1a2sm,11,0,0,from 0 to 0.5 mw
350600305000285,2000,original,2a3sm,12,4673,389.4166666666667,from 2 to 3 mw
350600305000285,2000,original,3a5sm,39,23409,600.2307692307693,from 3 to 5 mw
350600305000285,2000,original,5a10sm,89,102020,1146.2921348314608,from 5 to 10 mw
350600305000285,2000,original,10a15s,39,76514,1961.8974358974358,from 10 to 15 mw
350600305000285,2000,original,15a20s,35,96950,2770,from 10 to 20 mw
350600305000285,2000,original,aci20s,29,134210,4627.931034482759,above 20 mw
350600305000284,2000,original,meioa1,11,1659,150.8181818181818,from 0.5 to 1 mw
350600305000284,2000,original,1a2sm,11,3010,273.6363636363636,from 1 to 2 mw
350600305000284,2000,original,2a3sm,13,5287,406.6923076923077,from 2 to 3 mw
350600305000284,2000,original,3a5sm,58,35369,609.8103448275862,from 3 to 5 mw
350600305000284,2000,original,5a10sm,116,129775,1118.75,from 5 to 10 mw
350600305000284,2000,original,10a15s,50,93720,1874.4,from 10 to 15 mw
350600305000284,2000,original,15a20s,22,61500,2795.4545454545455,from 10 to 20 mw
350600305000284,2000,original,aci20s,17,107100,6300,above 20 mw
350600305000286,2000,original,meioa1,13,1889,145.30769230769232,from 0.5 to 1 mw
350600305000286,2000,original,1a2sm,17,3948,232.23529411764707,from 1 to 2 mw
350600305000286,2000,original,2a3sm,37,14186,383.4054054054054,from 2 to 3 mw
350600305000286,2000,original,3a5sm,62,36449,587.8870967741935,from 3 to 5 mw
350600305000286,2000,original,5a10sm,83,87790,1057.710843373494,from 5 to 10 mw
350600305000286,2000,original,10a15s,16,31700,1981.25,from 10 to 15 mw
350600305000286,2000,original,15a20s,11,30500,2772.7272727272725,from 10 to 20 mw
350600305000286,2000,original,aci20s,9,43200,4800,above 20 mw
350600305000326,2000,original,meioa1,19,2781,146.3684210526316,from 0.5 to 1 mw
350600305000326,2000,original,1a2sm,33,8885,269.24242424242425,from 1 to 2 mw
350600305000326,2000,original,2a3sm,34,13408,394.3529411764706,from 2 to 3 mw
350600305000326,2000,original,3a5sm,27,14604,540.8888888888889,from 3 to 5 mw
350600305000326,2000,original,5a10sm,11,11169,1015.3636363636364,from 5 to 10 mw
350600305000326,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350600305000326,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000357,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350600305000357,2000,original,meioa1,27,3971,147.07407407407408,from 0.5 to 1 mw
350600305000357,2000,original,1a2sm,35,9288,265.37142857142857,from 1 to 2 mw
350600305000357,2000,original,2a3sm,36,14130,392.5,from 2 to 3 mw
350600305000357,2000,original,3a5sm,45,25511,566.9111111111112,from 3 to 5 mw
350600305000357,2000,original,5a10sm,15,14406,960.4,from 5 to 10 mw
350600305000357,2000,original,10a15s,4,7400,1850,from 10 to 15 mw
350600305000357,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350600305000356,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000356,2000,original,meioa1,16,2301,143.8125,from 0.5 to 1 mw
350600305000356,2000,original,1a2sm,57,14760,258.94736842105266,from 1 to 2 mw
350600305000356,2000,original,2a3sm,41,16031,391,from 2 to 3 mw
350600305000356,2000,original,3a5sm,18,10460,581.1111111111111,from 3 to 5 mw
350600305000356,2000,original,5a10sm,5,0,0,from 0 to 0.5 mw
350600305000414,2000,original,meioa1,24,3380,140.83333333333334,from 0.5 to 1 mw
350600305000414,2000,original,1a2sm,51,13074,256.3529411764706,from 1 to 2 mw
350600305000414,2000,original,2a3sm,46,17865,388.3695652173913,from 2 to 3 mw
350600305000414,2000,original,3a5sm,49,26429,539.3673469387755,from 3 to 5 mw
350600305000414,2000,original,5a10sm,10,0,0,from 0 to 0.5 mw
350600305000414,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350600305000396,2000,original,meiosm,5,255,51,from 0 to 0.5 mw
350600305000396,2000,original,meioa1,33,4715,142.87878787878788,from 0.5 to 1 mw
350600305000396,2000,original,1a2sm,44,11426,259.6818181818182,from 1 to 2 mw
350600305000396,2000,original,2a3sm,38,14693,386.6578947368421,from 2 to 3 mw
350600305000396,2000,original,3a5sm,43,24120,560.9302325581396,from 3 to 5 mw
350600305000396,2000,original,5a10sm,25,0,0,from 0 to 0.5 mw
350600305000396,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350600305000358,2000,original,meioa1,11,1505,136.8181818181818,from 0.5 to 1 mw
350600305000358,2000,original,1a2sm,31,8163,263.3225806451613,from 1 to 2 mw
350600305000358,2000,original,2a3sm,28,10890,388.92857142857144,from 2 to 3 mw
350600305000358,2000,original,3a5sm,39,22680,581.5384615384615,from 3 to 5 mw
350600305000358,2000,original,5a10sm,39,38590,989.4871794871794,from 5 to 10 mw
350600305000359,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000359,2000,original,meioa1,35,5218,149.0857142857143,from 0.5 to 1 mw
350600305000359,2000,original,1a2sm,55,13817,251.21818181818182,from 1 to 2 mw
350600305000359,2000,original,2a3sm,66,25267,382.8333333333333,from 2 to 3 mw
350600305000359,2000,original,3a5sm,54,31058,575.1481481481482,from 3 to 5 mw
350600305000359,2000,original,5a10sm,25,23194,927.76,from 5 to 10 mw
350600305000359,2000,original,10a15s,3,0,0,from 0 to 0.5 mw
350600305000395,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000395,2000,original,meioa1,20,2947,147.35,from 0.5 to 1 mw
350600305000395,2000,original,1a2sm,34,9055,266.3235294117647,from 1 to 2 mw
350600305000395,2000,original,2a3sm,50,19889,397.78,from 2 to 3 mw
350600305000395,2000,original,3a5sm,50,29631,592.62,from 3 to 5 mw
350600305000395,2000,original,5a10sm,15,14489,965.9333333333333,from 5 to 10 mw
350600305000395,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350600305000431,2000,original,meioa1,4,604,151,from 0.5 to 1 mw
350600305000431,2000,original,1a2sm,5,1480,296,from 1 to 2 mw
350600305000431,2000,original,2a3sm,23,0,0,from 0 to 0.5 mw
350600305000431,2000,original,3a5sm,70,42349,604.9857142857143,from 3 to 5 mw
350600305000431,2000,original,5a10sm,52,50382,968.8846153846154,from 5 to 10 mw
350600305000431,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350600305000397,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000397,2000,original,meioa1,1,0,0,from 0 to 0.5 mw
350600305000397,2000,original,1a2sm,23,6133,266.6521739130435,from 1 to 2 mw
350600305000397,2000,original,2a3sm,45,17287,384.15555555555557,from 2 to 3 mw
350600305000397,2000,original,3a5sm,58,34670,597.7586206896551,from 3 to 5 mw
350600305000397,2000,original,5a10sm,36,37585,1044.0277777777778,from 5 to 10 mw
350600305000397,2000,original,10a15s,10,18545,1854.5,from 10 to 15 mw
350600305000397,2000,original,15a20s,13,35976,2767.3846153846152,from 10 to 20 mw
350600305000397,2000,original,aci20s,15,88500,5900,above 20 mw
350600305000328,2000,original,meioa1,5,703,140.6,from 0.5 to 1 mw
350600305000328,2000,original,1a2sm,17,4709,277,from 1 to 2 mw
350600305000328,2000,original,2a3sm,37,14907,402.8918918918919,from 2 to 3 mw
350600305000328,2000,original,3a5sm,80,46878,585.975,from 3 to 5 mw
350600305000328,2000,original,5a10sm,61,61440,1007.2131147540983,from 5 to 10 mw
350600305000328,2000,original,10a15s,5,8740,1748,from 10 to 15 mw
350600305000287,2000,original,meioa1,5,603,120.6,from 0.5 to 1 mw
350600305000287,2000,original,1a2sm,20,5511,275.55,from 1 to 2 mw
350600305000287,2000,original,2a3sm,38,14360,377.89473684210526,from 2 to 3 mw
350600305000287,2000,original,3a5sm,63,37548,596,from 3 to 5 mw
350600305000287,2000,original,5a10sm,41,40782,994.6829268292682,from 5 to 10 mw
350600305000287,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350600305000287,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000288,2000,original,meioa1,1,0,0,from 0 to 0.5 mw
350600305000288,2000,original,1a2sm,17,4730,278.2352941176471,from 1 to 2 mw
350600305000288,2000,original,2a3sm,22,8483,385.59090909090907,from 2 to 3 mw
350600305000288,2000,original,3a5sm,79,47179,597.2025316455696,from 3 to 5 mw
350600305000288,2000,original,5a10sm,44,42384,963.2727272727273,from 5 to 10 mw
350600305000288,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350600305000288,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000329,2000,original,meioa1,2,0,0,from 0 to 0.5 mw
350600305000329,2000,original,1a2sm,18,5044,280.22222222222223,from 1 to 2 mw
350600305000329,2000,original,2a3sm,34,13256,389.88235294117646,from 2 to 3 mw
350600305000329,2000,original,3a5sm,93,54470,585.6989247311828,from 3 to 5 mw
350600305000329,2000,original,5a10sm,46,45365,986.195652173913,from 5 to 10 mw
350600305000329,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350600305000329,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000415,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350600305000415,2000,original,meioa1,22,3320,150.9090909090909,from 0.5 to 1 mw
350600305000415,2000,original,1a2sm,40,10768,269.2,from 1 to 2 mw
350600305000415,2000,original,2a3sm,64,24576,384,from 2 to 3 mw
350600305000415,2000,original,3a5sm,38,21543,566.921052631579,from 3 to 5 mw
350600305000415,2000,original,5a10sm,19,18010,947.8947368421053,from 5 to 10 mw
350600305000415,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350600305000415,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350600305000433,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
350600305000433,2000,original,1a2sm,14,3702,264.42857142857144,from 1 to 2 mw
350600305000433,2000,original,2a3sm,23,9569,416.04347826086956,from 2 to 3 mw
350600305000433,2000,original,3a5sm,61,36015,590.4098360655738,from 3 to 5 mw
350600305000433,2000,original,5a10sm,50,48204,964.08,from 5 to 10 mw
350600305000433,2000,original,10a15s,5,8676,1735.2,from 10 to 15 mw
350600305000433,2000,original,15a20s,4,9800,2450,from 10 to 20 mw
350600305000433,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000327,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000327,2000,original,meioa1,27,3104,114.96296296296296,from 0.5 to 1 mw
350600305000327,2000,original,1a2sm,10,2300,230,from 1 to 2 mw
350600305000327,2000,original,2a3sm,6,2290,381.6666666666667,from 2 to 3 mw
350600305000327,2000,original,3a5sm,1,0,0,from 0 to 0.5 mw
350600305000327,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350600305000434,2000,original,meioa1,5,751,150.2,from 0.5 to 1 mw
350600305000434,2000,original,1a2sm,20,5295,264.75,from 1 to 2 mw
350600305000434,2000,original,2a3sm,40,15144,378.6,from 2 to 3 mw
350600305000434,2000,original,3a5sm,74,42693,576.9324324324324,from 3 to 5 mw
350600305000434,2000,original,5a10sm,49,49246,1005.0204081632653,from 5 to 10 mw
350600305000434,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350600305000434,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350600305000434,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000437,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000437,2000,original,meioa1,15,2197,146.46666666666667,from 0.5 to 1 mw
350600305000437,2000,original,1a2sm,20,5537,276.85,from 1 to 2 mw
350600305000437,2000,original,2a3sm,38,14570,383.42105263157896,from 2 to 3 mw
350600305000437,2000,original,3a5sm,58,35353,609.5344827586207,from 3 to 5 mw
350600305000437,2000,original,5a10sm,69,70014,1014.695652173913,from 5 to 10 mw
350600305000437,2000,original,10a15s,11,21000,1909.090909090909,from 10 to 15 mw
350600305000437,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350600305000437,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000400,2000,original,meioa1,12,1777,148.08333333333334,from 0.5 to 1 mw
350600305000400,2000,original,1a2sm,27,6658,246.59259259259258,from 1 to 2 mw
350600305000400,2000,original,2a3sm,19,0,0,from 0 to 0.5 mw
350600305000400,2000,original,3a5sm,53,31240,589.433962264151,from 3 to 5 mw
350600305000400,2000,original,5a10sm,52,54460,1047.3076923076924,from 5 to 10 mw
350600305000400,2000,original,10a15s,7,13200,1885.7142857142858,from 10 to 15 mw
350600305000400,2000,original,15a20s,4,10750,2687.5,from 10 to 20 mw
350600305000400,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350600305000368,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000368,2000,original,meioa1,45,6598,146.62222222222223,from 0.5 to 1 mw
350600305000368,2000,original,1a2sm,47,12240,260.4255319148936,from 1 to 2 mw
350600305000368,2000,original,2a3sm,59,23232,393.76271186440675,from 2 to 3 mw
350600305000368,2000,original,3a5sm,62,36356,586.3870967741935,from 3 to 5 mw
350600305000368,2000,original,5a10sm,40,0,0,from 0 to 0.5 mw
350600305000368,2000,original,10a15s,6,10818,1803,from 10 to 15 mw
350600305000337,2000,original,meioa1,9,1306,145.11111111111111,from 0.5 to 1 mw
350600305000337,2000,original,1a2sm,24,6438,268.25,from 1 to 2 mw
350600305000337,2000,original,2a3sm,36,13556,376.55555555555554,from 2 to 3 mw
350600305000337,2000,original,3a5sm,54,32260,597.4074074074074,from 3 to 5 mw
350600305000337,2000,original,5a10sm,41,40339,983.8780487804878,from 5 to 10 mw
350600305000337,2000,original,10a15s,6,11800,1966.6666666666667,from 10 to 15 mw
350600305000337,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350600305000337,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350600305000242,2000,original,meioa1,11,1660,150.9090909090909,from 0.5 to 1 mw
350600305000242,2000,original,1a2sm,29,7190,247.93103448275863,from 1 to 2 mw
350600305000242,2000,original,2a3sm,22,8942,406.45454545454544,from 2 to 3 mw
350600305000242,2000,original,3a5sm,43,25714,598,from 3 to 5 mw
350600305000242,2000,original,5a10sm,66,72377,1096.621212121212,from 5 to 10 mw
350600305000242,2000,original,10a15s,27,51240,1897.7777777777778,from 10 to 15 mw
350600305000242,2000,original,15a20s,22,60223,2737.409090909091,from 10 to 20 mw
350600305000242,2000,original,aci20s,10,71150,7115,above 20 mw
350600305000367,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000367,2000,original,meioa1,25,3720,148.8,from 0.5 to 1 mw
350600305000367,2000,original,1a2sm,41,10419,254.1219512195122,from 1 to 2 mw
350600305000367,2000,original,2a3sm,57,22023,386.36842105263156,from 2 to 3 mw
350600305000367,2000,original,3a5sm,85,50368,592.564705882353,from 3 to 5 mw
350600305000367,2000,original,5a10sm,95,100707,1060.0736842105264,from 5 to 10 mw
350600305000367,2000,original,10a15s,16,29298,1831.125,from 10 to 15 mw
350600305000367,2000,original,15a20s,4,11000,2750,from 10 to 20 mw
350600305000367,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000369,2000,original,meioa1,29,4378,150.9655172413793,from 0.5 to 1 mw
350600305000369,2000,original,1a2sm,28,7289,260.32142857142856,from 1 to 2 mw
350600305000369,2000,original,2a3sm,18,6729,373.8333333333333,from 2 to 3 mw
350600305000369,2000,original,3a5sm,48,28630,596.4583333333334,from 3 to 5 mw
350600305000369,2000,original,5a10sm,37,40531,1095.4324324324325,from 5 to 10 mw
350600305000369,2000,original,10a15s,4,7800,1950,from 10 to 15 mw
350600305000369,2000,original,15a20s,4,10630,2657.5,from 10 to 20 mw
350600305000240,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000240,2000,original,meioa1,6,875,145.83333333333334,from 0.5 to 1 mw
350600305000240,2000,original,1a2sm,31,8541,275.51612903225805,from 1 to 2 mw
350600305000240,2000,original,2a3sm,19,7312,384.8421052631579,from 2 to 3 mw
350600305000240,2000,original,3a5sm,42,24898,592.8095238095239,from 3 to 5 mw
350600305000240,2000,original,5a10sm,44,45637,1037.2045454545455,from 5 to 10 mw
350600305000240,2000,original,10a15s,13,23895,1838.076923076923,from 10 to 15 mw
350600305000240,2000,original,aci20s,4,0,0,from 0 to 0.5 mw
350600305000239,2000,original,meiosm,4,209,52.25,from 0 to 0.5 mw
350600305000239,2000,original,meioa1,25,0,0,from 0 to 0.5 mw
350600305000239,2000,original,1a2sm,28,7672,274,from 1 to 2 mw
350600305000239,2000,original,2a3sm,36,14119,392.19444444444446,from 2 to 3 mw
350600305000239,2000,original,3a5sm,35,20564,587.5428571428571,from 3 to 5 mw
350600305000239,2000,original,5a10sm,29,29659,1022.7241379310345,from 5 to 10 mw
350600305000239,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350600305000399,2000,original,meioa1,17,2566,150.94117647058823,from 0.5 to 1 mw
350600305000399,2000,original,1a2sm,24,5983,249.29166666666666,from 1 to 2 mw
350600305000399,2000,original,2a3sm,26,10244,394,from 2 to 3 mw
350600305000399,2000,original,3a5sm,47,28206,600.1276595744681,from 3 to 5 mw
350600305000399,2000,original,5a10sm,59,64698,1096.5762711864406,from 5 to 10 mw
350600305000399,2000,original,10a15s,18,33562,1864.5555555555557,from 10 to 15 mw
350600305000399,2000,original,15a20s,4,11500,2875,from 10 to 20 mw
350600305000399,2000,original,aci20s,9,51440,5715.555555555556,above 20 mw
350600305000398,2000,original,1a2sm,2,550,275,from 1 to 2 mw
350600305000398,2000,original,2a3sm,6,2156,359.3333333333333,from 2 to 3 mw
350600305000398,2000,original,3a5sm,6,3467,577.8333333333334,from 3 to 5 mw
350600305000421,2000,original,meiosm,4,170,42.5,from 0 to 0.5 mw
350600305000421,2000,original,meioa1,41,5948,145.0731707317073,from 0.5 to 1 mw
350600305000421,2000,original,1a2sm,76,19292,253.8421052631579,from 1 to 2 mw
350600305000421,2000,original,2a3sm,63,23477,372.6507936507937,from 2 to 3 mw
350600305000421,2000,original,3a5sm,21,0,0,from 0 to 0.5 mw
350600305000421,2000,original,5a10sm,4,4500,1125,from 5 to 10 mw
350600305000421,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350600305000423,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000423,2000,original,meioa1,14,2072,148,from 0.5 to 1 mw
350600305000423,2000,original,1a2sm,25,6220,248.8,from 1 to 2 mw
350600305000423,2000,original,2a3sm,41,16226,395.7560975609756,from 2 to 3 mw
350600305000423,2000,original,3a5sm,72,42068,584.2777777777778,from 3 to 5 mw
350600305000423,2000,original,5a10sm,57,56133,984.7894736842105,from 5 to 10 mw
350600305000423,2000,original,10a15s,6,11243,1873.8333333333333,from 10 to 15 mw
350600305000423,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350600305000423,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000402,2000,original,meioa1,27,3863,143.07407407407408,from 0.5 to 1 mw
350600305000402,2000,original,1a2sm,43,10721,249.32558139534885,from 1 to 2 mw
350600305000402,2000,original,2a3sm,39,15323,392.8974358974359,from 2 to 3 mw
350600305000402,2000,original,3a5sm,51,29505,578.5294117647059,from 3 to 5 mw
350600305000402,2000,original,5a10sm,65,65784,1012.0615384615385,from 5 to 10 mw
350600305000402,2000,original,10a15s,12,21770,1814.1666666666667,from 10 to 15 mw
350600305000402,2000,original,15a20s,4,11100,2775,from 10 to 20 mw
350600305000402,2000,original,aci20s,4,18400,4600,above 20 mw
350600305000401,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350600305000401,2000,original,meioa1,21,2936,139.8095238095238,from 0.5 to 1 mw
350600305000401,2000,original,1a2sm,47,12050,256.3829787234043,from 1 to 2 mw
350600305000401,2000,original,2a3sm,58,22424,386.62068965517244,from 2 to 3 mw
350600305000401,2000,original,3a5sm,100,57690,576.9,from 3 to 5 mw
350600305000401,2000,original,5a10sm,69,69929,1013.463768115942,from 5 to 10 mw
350600305000401,2000,original,10a15s,12,23040,1920,from 10 to 15 mw
350600305000401,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350600305000401,2000,original,aci20s,4,35500,8875,above 20 mw
350600305000439,2000,original,meioa1,12,1758,146.5,from 0.5 to 1 mw
350600305000439,2000,original,1a2sm,29,7598,262,from 1 to 2 mw
350600305000439,2000,original,2a3sm,28,10872,388.2857142857143,from 2 to 3 mw
350600305000439,2000,original,3a5sm,23,12900,560.8695652173913,from 3 to 5 mw
350600305000439,2000,original,5a10sm,13,14140,1087.6923076923076,from 5 to 10 mw
350600305000439,2000,original,10a15s,3,0,0,from 0 to 0.5 mw
350600305000439,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350600305000439,2000,original,aci20s,5,25900,5180,above 20 mw
350600305000422,2000,original,meiosm,12,625,52.083333333333336,from 0 to 0.5 mw
350600305000422,2000,original,meioa1,71,9360,131.83098591549296,from 0.5 to 1 mw
350600305000422,2000,original,1a2sm,97,24648,254.10309278350516,from 1 to 2 mw
350600305000422,2000,original,2a3sm,37,13920,376.2162162162162,from 2 to 3 mw
350600305000422,2000,original,3a5sm,18,10055,558.6111111111111,from 3 to 5 mw
350600305000422,2000,original,5a10sm,5,0,0,from 0 to 0.5 mw
350600305000422,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350600305000436,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000436,2000,original,meioa1,27,4072,150.8148148148148,from 0.5 to 1 mw
350600305000436,2000,original,1a2sm,47,12397,263.7659574468085,from 1 to 2 mw
350600305000436,2000,original,2a3sm,50,19784,395.68,from 2 to 3 mw
350600305000436,2000,original,3a5sm,78,45869,588.0641025641025,from 3 to 5 mw
350600305000436,2000,original,5a10sm,86,83625,972.3837209302326,from 5 to 10 mw
350600305000436,2000,original,10a15s,4,7600,1900,from 10 to 15 mw
350600305000436,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350600305000436,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350600305000438,2000,original,meioa1,23,3438,149.47826086956522,from 0.5 to 1 mw
350600305000438,2000,original,1a2sm,37,9915,267.97297297297297,from 1 to 2 mw
350600305000438,2000,original,2a3sm,54,20647,382.35185185185185,from 2 to 3 mw
350600305000438,2000,original,3a5sm,64,37655,588.359375,from 3 to 5 mw
350600305000438,2000,original,5a10sm,65,68984,1061.2923076923078,from 5 to 10 mw
350600305000438,2000,original,10a15s,11,20040,1821.8181818181818,from 10 to 15 mw
350600305000438,2000,original,15a20s,5,13300,2660,from 10 to 20 mw
350600305000335,2000,original,meioa1,13,1844,141.84615384615384,from 0.5 to 1 mw
350600305000335,2000,original,1a2sm,31,8001,258.0967741935484,from 1 to 2 mw
350600305000335,2000,original,2a3sm,40,15561,389.025,from 2 to 3 mw
350600305000335,2000,original,3a5sm,74,42774,578.027027027027,from 3 to 5 mw
350600305000335,2000,original,5a10sm,97,100591,1037.020618556701,from 5 to 10 mw
350600305000335,2000,original,10a15s,11,20500,1863.6363636363637,from 10 to 15 mw
350600305000335,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350600305000335,2000,original,aci20s,4,0,0,from 0 to 0.5 mw
350600305000290,2000,original,meioa1,24,0,0,from 0 to 0.5 mw
350600305000290,2000,original,1a2sm,40,10653,266.325,from 1 to 2 mw
350600305000290,2000,original,2a3sm,49,19404,396,from 2 to 3 mw
350600305000290,2000,original,3a5sm,97,56228,579.6701030927835,from 3 to 5 mw
350600305000290,2000,original,5a10sm,88,92719,1053.625,from 5 to 10 mw
350600305000290,2000,original,10a15s,16,29771,1860.6875,from 10 to 15 mw
350600305000290,2000,original,15a20s,5,12900,2580,from 10 to 20 mw
350600305000290,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350600305000292,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000292,2000,original,meioa1,39,5786,148.35897435897436,from 0.5 to 1 mw
350600305000292,2000,original,1a2sm,53,13570,256.0377358490566,from 1 to 2 mw
350600305000292,2000,original,2a3sm,60,23214,386.9,from 2 to 3 mw
350600305000292,2000,original,3a5sm,83,49056,591.0361445783133,from 3 to 5 mw
350600305000292,2000,original,5a10sm,63,65532,1040.1904761904761,from 5 to 10 mw
350600305000292,2000,original,10a15s,7,12845,1835,from 10 to 15 mw
350600305000292,2000,original,15a20s,6,15398,2566.3333333333335,from 10 to 20 mw
350600305000292,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350600305000294,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000294,2000,original,meioa1,11,1617,147,from 0.5 to 1 mw
350600305000294,2000,original,1a2sm,27,6875,254.62962962962962,from 1 to 2 mw
350600305000294,2000,original,2a3sm,49,19207,391.9795918367347,from 2 to 3 mw
350600305000294,2000,original,3a5sm,89,54171,608.6629213483146,from 3 to 5 mw
350600305000294,2000,original,5a10sm,84,84447,1005.3214285714286,from 5 to 10 mw
350600305000294,2000,original,10a15s,4,7400,1850,from 10 to 15 mw
350600305000294,2000,original,15a20s,5,13081,2616.2,from 10 to 20 mw
350600305000294,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
350600305000291,2000,original,meioa1,38,0,0,from 0 to 0.5 mw
350600305000291,2000,original,1a2sm,39,10067,258.12820512820514,from 1 to 2 mw
350600305000291,2000,original,2a3sm,66,25631,388.3484848484849,from 2 to 3 mw
350600305000291,2000,original,3a5sm,81,47174,582.395061728395,from 3 to 5 mw
350600305000291,2000,original,5a10sm,61,61634,1010.3934426229508,from 5 to 10 mw
350600305000291,2000,original,10a15s,9,16700,1855.5555555555557,from 10 to 15 mw
350600305000291,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350600305000293,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
350600305000293,2000,original,1a2sm,29,7812,269.37931034482756,from 1 to 2 mw
350600305000293,2000,original,2a3sm,49,19165,391.1224489795918,from 2 to 3 mw
350600305000293,2000,original,3a5sm,81,47582,587.4320987654321,from 3 to 5 mw
350600305000293,2000,original,5a10sm,113,117579,1040.5221238938052,from 5 to 10 mw
350600305000293,2000,original,10a15s,10,18800,1880,from 10 to 15 mw
350600305000293,2000,original,15a20s,8,22300,2787.5,from 10 to 20 mw
350600305000293,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
350600305000336,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350600305000336,2000,original,meioa1,10,1476,147.6,from 0.5 to 1 mw
