census_tract,year,scenario,group,resp,rend,income_per_capita,income_class
350280405000004,2000,original,meioa1,5,755,151,from 0.5 to 1 mw
350280405000004,2000,original,1a2sm,7,1824,260.57142857142856,from 1 to 2 mw
350280405000004,2000,original,2a3sm,7,2740,391.42857142857144,from 2 to 3 mw
350280405000004,2000,original,3a5sm,7,4825,689.2857142857143,from 3 to 5 mw
350280405000004,2000,original,5a10sm,19,22153,1165.9473684210527,from 5 to 10 mw
350280405000004,2000,original,10a15s,6,12100,2016.6666666666667,from 10 to 15 mw
350280405000004,2000,original,15a20s,10,28000,2800,from 10 to 20 mw
350280405000004,2000,original,aci20s,14,108500,7750,above 20 mw
350280405000042,2000,original,meioa1,21,3048,145.14285714285714,from 0.5 to 1 mw
350280405000042,2000,original,1a2sm,25,6286,251.44,from 1 to 2 mw
350280405000042,2000,original,2a3sm,17,6424,377.88235294117646,from 2 to 3 mw
350280405000042,2000,original,3a5sm,26,15337,589.8846153846154,from 3 to 5 mw
350280405000042,2000,original,5a10sm,36,40306,1119.611111111111,from 5 to 10 mw
350280405000042,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350280405000042,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000042,2000,original,aci20s,4,14317,3579.25,above 20 mw
350280405000013,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000013,2000,original,meioa1,22,3320,150.9090909090909,from 0.5 to 1 mw
350280405000013,2000,original,1a2sm,38,9779,257.3421052631579,from 1 to 2 mw
350280405000013,2000,original,2a3sm,32,12289,384.03125,from 2 to 3 mw
350280405000013,2000,original,3a5sm,27,15723,582.3333333333334,from 3 to 5 mw
350280405000013,2000,original,5a10sm,45,48873,1086.0666666666666,from 5 to 10 mw
350280405000013,2000,original,10a15s,11,20984,1907.6363636363637,from 10 to 15 mw
350280405000013,2000,original,15a20s,6,0,0,from 0 to 0.5 mw
350280405000013,2000,original,aci20s,6,26170,4361.666666666667,above 20 mw
350280405000044,2000,original,meioa1,13,1962,150.92307692307693,from 0.5 to 1 mw
350280405000044,2000,original,1a2sm,19,5052,265.89473684210526,from 1 to 2 mw
350280405000044,2000,original,2a3sm,24,8956,373.1666666666667,from 2 to 3 mw
350280405000044,2000,original,3a5sm,31,18534,597.8709677419355,from 3 to 5 mw
350280405000044,2000,original,5a10sm,41,42241,1030.2682926829268,from 5 to 10 mw
350280405000044,2000,original,10a15s,12,23468,1955.6666666666667,from 10 to 15 mw
350280405000044,2000,original,15a20s,4,11000,2750,from 10 to 20 mw
350280405000044,2000,original,aci20s,6,22050,3675,above 20 mw
350280405000090,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000090,2000,original,meioa1,12,1800,150,from 0.5 to 1 mw
350280405000090,2000,original,1a2sm,18,4581,254.5,from 1 to 2 mw
350280405000090,2000,original,2a3sm,15,6065,404.3333333333333,from 2 to 3 mw
350280405000090,2000,original,3a5sm,31,17990,580.3225806451613,from 3 to 5 mw
350280405000090,2000,original,5a10sm,60,65691,1094.85,from 5 to 10 mw
350280405000090,2000,original,10a15s,11,21188,1926.1818181818182,from 10 to 15 mw
350280405000090,2000,original,15a20s,6,0,0,from 0 to 0.5 mw
350280405000090,2000,original,aci20s,8,45150,5643.75,above 20 mw
350280405000276,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350280405000276,2000,original,meioa1,24,0,0,from 0 to 0.5 mw
350280405000276,2000,original,1a2sm,43,10952,254.69767441860466,from 1 to 2 mw
350280405000276,2000,original,2a3sm,32,12310,384.6875,from 2 to 3 mw
350280405000276,2000,original,3a5sm,50,28659,573.18,from 3 to 5 mw
350280405000276,2000,original,5a10sm,71,80128,1128.5633802816901,from 5 to 10 mw
350280405000276,2000,original,10a15s,27,51724,1915.7037037037037,from 10 to 15 mw
350280405000276,2000,original,15a20s,33,92880,2814.5454545454545,from 10 to 20 mw
350280405000276,2000,original,aci20s,28,130713,4668.321428571428,above 20 mw
350280405000088,2000,original,meioa1,25,3708,148.32,from 0.5 to 1 mw
350280405000088,2000,original,1a2sm,37,9292,251.13513513513513,from 1 to 2 mw
350280405000088,2000,original,2a3sm,32,12073,377.28125,from 2 to 3 mw
350280405000088,2000,original,3a5sm,34,19602,576.5294117647059,from 3 to 5 mw
350280405000088,2000,original,5a10sm,27,30274,1121.2592592592594,from 5 to 10 mw
350280405000088,2000,original,10a15s,7,12660,1808.5714285714287,from 10 to 15 mw
350280405000088,2000,original,15a20s,8,22680,2835,from 10 to 20 mw
350280405000088,2000,original,aci20s,9,43300,4811.111111111111,above 20 mw
350280405000091,2000,original,meioa1,22,3322,151,from 0.5 to 1 mw
350280405000091,2000,original,1a2sm,28,7285,260.17857142857144,from 1 to 2 mw
350280405000091,2000,original,2a3sm,27,10779,399.22222222222223,from 2 to 3 mw
350280405000091,2000,original,3a5sm,39,23121,592.8461538461538,from 3 to 5 mw
350280405000091,2000,original,5a10sm,41,44235,1078.9024390243903,from 5 to 10 mw
350280405000091,2000,original,10a15s,10,19387,1938.7,from 10 to 15 mw
350280405000091,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000091,2000,original,aci20s,5,0,0,from 0 to 0.5 mw
350280405000260,2000,original,meioa1,9,1356,150.66666666666666,from 0.5 to 1 mw
350280405000260,2000,original,1a2sm,11,2850,259.09090909090907,from 1 to 2 mw
350280405000260,2000,original,2a3sm,26,10204,392.46153846153845,from 2 to 3 mw
350280405000260,2000,original,3a5sm,40,23794,594.85,from 3 to 5 mw
350280405000260,2000,original,5a10sm,50,51908,1038.16,from 5 to 10 mw
350280405000260,2000,original,10a15s,20,37331,1866.55,from 10 to 15 mw
350280405000260,2000,original,15a20s,7,19640,2805.714285714286,from 10 to 20 mw
350280405000260,2000,original,aci20s,4,16100,4025,above 20 mw
350280405000277,2000,original,1a2sm,6,1600,266.6666666666667,from 1 to 2 mw
350280405000277,2000,original,2a3sm,3,0,0,from 0 to 0.5 mw
350280405000277,2000,original,3a5sm,12,6980,581.6666666666666,from 3 to 5 mw
350280405000277,2000,original,5a10sm,8,9042,1130.25,from 5 to 10 mw
350280405000277,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350280405000277,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350280405000277,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350280405000041,2000,original,meioa1,18,2647,147.05555555555554,from 0.5 to 1 mw
350280405000041,2000,original,1a2sm,30,7900,263.3333333333333,from 1 to 2 mw
350280405000041,2000,original,2a3sm,29,0,0,from 0 to 0.5 mw
350280405000041,2000,original,3a5sm,41,23399,570.7073170731708,from 3 to 5 mw
350280405000041,2000,original,5a10sm,33,34524,1046.1818181818182,from 5 to 10 mw
350280405000041,2000,original,10a15s,10,19113,1911.3,from 10 to 15 mw
350280405000041,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000041,2000,original,aci20s,6,26230,4371.666666666667,above 20 mw
350280405000045,2000,original,meioa1,16,2353,147.0625,from 0.5 to 1 mw
350280405000045,2000,original,1a2sm,13,0,0,from 0 to 0.5 mw
350280405000045,2000,original,2a3sm,19,7396,389.2631578947368,from 2 to 3 mw
350280405000045,2000,original,3a5sm,20,11028,551.4,from 3 to 5 mw
350280405000045,2000,original,5a10sm,19,18176,956.6315789473684,from 5 to 10 mw
350280405000045,2000,original,10a15s,7,13500,1928.5714285714287,from 10 to 15 mw
350280405000045,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350280405000045,2000,original,aci20s,6,35200,5866.666666666667,above 20 mw
350280405000043,2000,original,meioa1,17,2512,147.76470588235293,from 0.5 to 1 mw
350280405000043,2000,original,1a2sm,20,5276,263.8,from 1 to 2 mw
350280405000043,2000,original,2a3sm,18,7007,389.27777777777777,from 2 to 3 mw
350280405000043,2000,original,3a5sm,22,12957,588.9545454545455,from 3 to 5 mw
350280405000043,2000,original,5a10sm,25,27955,1118.2,from 5 to 10 mw
350280405000043,2000,original,10a15s,8,14760,1845,from 10 to 15 mw
350280405000043,2000,original,15a20s,4,11500,2875,from 10 to 20 mw
350280405000043,2000,original,aci20s,7,35200,5028.571428571428,above 20 mw
350280405000095,2000,original,meioa1,11,1658,150.72727272727272,from 0.5 to 1 mw
350280405000095,2000,original,1a2sm,16,4292,268.25,from 1 to 2 mw
350280405000095,2000,original,2a3sm,22,8666,393.90909090909093,from 2 to 3 mw
350280405000095,2000,original,3a5sm,39,23476,601.9487179487179,from 3 to 5 mw
350280405000095,2000,original,5a10sm,61,67376,1104.5245901639344,from 5 to 10 mw
350280405000095,2000,original,10a15s,17,32200,1894.1176470588234,from 10 to 15 mw
350280405000095,2000,original,15a20s,7,19400,2771.4285714285716,from 10 to 20 mw
350280405000095,2000,original,aci20s,7,38230,5461.428571428572,above 20 mw
350280405000094,2000,original,meioa1,21,3017,143.66666666666666,from 0.5 to 1 mw
350280405000094,2000,original,1a2sm,27,7330,271.48148148148147,from 1 to 2 mw
350280405000094,2000,original,2a3sm,42,16645,396.3095238095238,from 2 to 3 mw
350280405000094,2000,original,3a5sm,45,26144,580.9777777777778,from 3 to 5 mw
350280405000094,2000,original,5a10sm,48,51727,1077.6458333333333,from 5 to 10 mw
350280405000094,2000,original,10a15s,7,13180,1882.857142857143,from 10 to 15 mw
350280405000094,2000,original,15a20s,9,26100,2900,from 10 to 20 mw
350280405000094,2000,original,aci20s,4,23500,5875,above 20 mw
350280405000096,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000096,2000,original,meioa1,15,2213,147.53333333333333,from 0.5 to 1 mw
350280405000096,2000,original,1a2sm,25,6410,256.4,from 1 to 2 mw
350280405000096,2000,original,2a3sm,21,8310,395.7142857142857,from 2 to 3 mw
350280405000096,2000,original,3a5sm,28,16181,577.8928571428571,from 3 to 5 mw
350280405000096,2000,original,5a10sm,30,32844,1094.8,from 5 to 10 mw
350280405000096,2000,original,10a15s,10,18320,1832,from 10 to 15 mw
350280405000096,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000096,2000,original,aci20s,4,22500,5625,above 20 mw
350280405000046,2000,original,meioa1,21,3149,149.95238095238096,from 0.5 to 1 mw
350280405000046,2000,original,1a2sm,19,4981,262.1578947368421,from 1 to 2 mw
350280405000046,2000,original,2a3sm,26,10390,399.61538461538464,from 2 to 3 mw
350280405000046,2000,original,3a5sm,21,11995,571.1904761904761,from 3 to 5 mw
350280405000046,2000,original,5a10sm,27,28660,1061.4814814814815,from 5 to 10 mw
350280405000046,2000,original,10a15s,9,18383,2042.5555555555557,from 10 to 15 mw
350280405000046,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350280405000046,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350280405000113,2000,original,meioa1,54,8103,150.05555555555554,from 0.5 to 1 mw
350280405000113,2000,original,1a2sm,46,11642,253.08695652173913,from 1 to 2 mw
350280405000113,2000,original,2a3sm,31,12295,396.61290322580646,from 2 to 3 mw
350280405000113,2000,original,3a5sm,27,15906,589.1111111111111,from 3 to 5 mw
350280405000113,2000,original,5a10sm,22,22370,1016.8181818181819,from 5 to 10 mw
350280405000113,2000,original,10a15s,4,0,0,from 0 to 0.5 mw
350280405000113,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000116,2000,original,meioa1,19,2768,145.68421052631578,from 0.5 to 1 mw
350280405000116,2000,original,1a2sm,30,7180,239.33333333333334,from 1 to 2 mw
350280405000116,2000,original,2a3sm,14,5350,382.14285714285717,from 2 to 3 mw
350280405000116,2000,original,3a5sm,31,18513,597.1935483870968,from 3 to 5 mw
350280405000116,2000,original,5a10sm,35,37368,1067.6571428571428,from 5 to 10 mw
350280405000116,2000,original,10a15s,16,29929,1870.5625,from 10 to 15 mw
350280405000116,2000,original,15a20s,4,10700,2675,from 10 to 20 mw
350280405000116,2000,original,aci20s,7,36736,5248,above 20 mw
350280405000017,2000,original,meioa1,14,1989,142.07142857142858,from 0.5 to 1 mw
350280405000017,2000,original,1a2sm,7,1666,238,from 1 to 2 mw
350280405000017,2000,original,2a3sm,6,2413,402.1666666666667,from 2 to 3 mw
350280405000017,2000,original,3a5sm,21,11623,553.4761904761905,from 3 to 5 mw
350280405000017,2000,original,5a10sm,39,44930,1152.051282051282,from 5 to 10 mw
350280405000017,2000,original,10a15s,15,28931,1928.7333333333333,from 10 to 15 mw
350280405000017,2000,original,15a20s,10,29500,2950,from 10 to 20 mw
350280405000017,2000,original,aci20s,61,677033,11098.901639344262,above 20 mw
350280405000050,2000,original,meioa1,7,1002,143.14285714285714,from 0.5 to 1 mw
350280405000050,2000,original,1a2sm,5,1200,240,from 1 to 2 mw
350280405000050,2000,original,2a3sm,9,3495,388.3333333333333,from 2 to 3 mw
350280405000050,2000,original,3a5sm,19,11098,584.1052631578947,from 3 to 5 mw
350280405000050,2000,original,5a10sm,24,25038,1043.25,from 5 to 10 mw
350280405000050,2000,original,10a15s,6,11041,1840.1666666666667,from 10 to 15 mw
350280405000050,2000,original,15a20s,9,25600,2844.4444444444443,from 10 to 20 mw
350280405000050,2000,original,aci20s,19,151350,7965.789473684211,above 20 mw
350280405000049,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350280405000049,2000,original,meioa1,35,5126,146.45714285714286,from 0.5 to 1 mw
350280405000049,2000,original,1a2sm,34,8666,254.88235294117646,from 1 to 2 mw
350280405000049,2000,original,2a3sm,17,6357,373.94117647058823,from 2 to 3 mw
350280405000049,2000,original,3a5sm,23,12896,560.695652173913,from 3 to 5 mw
350280405000049,2000,original,5a10sm,33,35051,1062.1515151515152,from 5 to 10 mw
350280405000049,2000,original,10a15s,5,9144,1828.8,from 10 to 15 mw
350280405000049,2000,original,15a20s,4,11100,2775,from 10 to 20 mw
350280405000049,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350280405000015,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
350280405000015,2000,original,1a2sm,8,1946,243.25,from 1 to 2 mw
350280405000015,2000,original,2a3sm,13,0,0,from 0 to 0.5 mw
350280405000015,2000,original,3a5sm,6,3600,600,from 3 to 5 mw
350280405000015,2000,original,5a10sm,21,24270,1155.7142857142858,from 5 to 10 mw
350280405000015,2000,original,10a15s,7,13700,1957.142857142857,from 10 to 15 mw
350280405000015,2000,original,15a20s,12,32200,2683.3333333333335,from 10 to 20 mw
350280405000015,2000,original,aci20s,22,183501,8340.954545454546,above 20 mw
350280405000016,2000,original,meioa1,12,1740,145,from 0.5 to 1 mw
350280405000016,2000,original,1a2sm,15,4245,283,from 1 to 2 mw
350280405000016,2000,original,2a3sm,13,5090,391.53846153846155,from 2 to 3 mw
350280405000016,2000,original,3a5sm,21,12063,574.4285714285714,from 3 to 5 mw
350280405000016,2000,original,5a10sm,21,23281,1108.6190476190477,from 5 to 10 mw
350280405000016,2000,original,10a15s,11,0,0,from 0 to 0.5 mw
350280405000016,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000016,2000,original,aci20s,9,38650,4294.444444444444,above 20 mw
350280405000122,2000,original,meioa1,16,2330,145.625,from 0.5 to 1 mw
350280405000122,2000,original,1a2sm,17,4354,256.11764705882354,from 1 to 2 mw
350280405000122,2000,original,2a3sm,33,12245,371.06060606060606,from 2 to 3 mw
350280405000122,2000,original,3a5sm,54,31353,580.6111111111111,from 3 to 5 mw
350280405000122,2000,original,5a10sm,34,36714,1079.8235294117646,from 5 to 10 mw
350280405000122,2000,original,10a15s,6,11621,1936.8333333333333,from 10 to 15 mw
350280405000122,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000122,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350280405000115,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350280405000115,2000,original,meioa1,14,1886,134.71428571428572,from 0.5 to 1 mw
350280405000115,2000,original,1a2sm,16,3743,233.9375,from 1 to 2 mw
350280405000115,2000,original,2a3sm,5,1931,386.2,from 2 to 3 mw
350280405000115,2000,original,3a5sm,2,0,0,from 0 to 0.5 mw
350280405000115,2000,original,5a10sm,1,0,0,from 0 to 0.5 mw
350280405000114,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350280405000114,2000,original,meioa1,51,7648,149.9607843137255,from 0.5 to 1 mw
350280405000114,2000,original,1a2sm,33,8157,247.1818181818182,from 1 to 2 mw
350280405000114,2000,original,2a3sm,32,12765,398.90625,from 2 to 3 mw
350280405000114,2000,original,3a5sm,34,20052,589.7647058823529,from 3 to 5 mw
350280405000114,2000,original,5a10sm,35,36947,1055.6285714285714,from 5 to 10 mw
350280405000114,2000,original,10a15s,7,13390,1912.857142857143,from 10 to 15 mw
350280405000114,2000,original,15a20s,3,0,0,from 0 to 0.5 mw
350280405000114,2000,original,aci20s,5,30620,6124,above 20 mw
350280405000207,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350280405000207,2000,original,meioa1,7,1056,150.85714285714286,from 0.5 to 1 mw
350280405000207,2000,original,1a2sm,38,10110,266.05263157894734,from 1 to 2 mw
350280405000207,2000,original,2a3sm,37,14277,385.86486486486484,from 2 to 3 mw
350280405000207,2000,original,3a5sm,47,27340,581.7021276595744,from 3 to 5 mw
350280405000207,2000,original,5a10sm,23,24551,1067.4347826086957,from 5 to 10 mw
350280405000207,2000,original,10a15s,9,15833,1759.2222222222222,from 10 to 15 mw
350280405000207,2000,original,aci20s,4,0,0,from 0 to 0.5 mw
350280405000112,2000,original,meioa1,25,3744,149.76,from 0.5 to 1 mw
350280405000112,2000,original,1a2sm,39,9928,254.56410256410257,from 1 to 2 mw
350280405000112,2000,original,2a3sm,37,14036,379.35135135135135,from 2 to 3 mw
350280405000112,2000,original,3a5sm,43,25940,603.2558139534884,from 3 to 5 mw
350280405000112,2000,original,5a10sm,40,42560,1064,from 5 to 10 mw
350280405000112,2000,original,10a15s,11,21017,1910.6363636363637,from 10 to 15 mw
350280405000112,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000112,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350280405000098,2000,original,meiosm,2,0,0,from 0 to 0.5 mw
350280405000098,2000,original,meioa1,17,2482,146,from 0.5 to 1 mw
350280405000098,2000,original,1a2sm,23,5891,256.1304347826087,from 1 to 2 mw
350280405000098,2000,original,2a3sm,40,14954,373.85,from 2 to 3 mw
350280405000098,2000,original,3a5sm,42,24232,576.952380952381,from 3 to 5 mw
350280405000098,2000,original,5a10sm,31,32535,1049.516129032258,from 5 to 10 mw
350280405000098,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350280405000098,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000098,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350280405000104,2000,original,meioa1,37,5557,150.1891891891892,from 0.5 to 1 mw
350280405000104,2000,original,1a2sm,41,10710,261.219512195122,from 1 to 2 mw
350280405000104,2000,original,2a3sm,26,9794,376.6923076923077,from 2 to 3 mw
350280405000104,2000,original,3a5sm,28,16852,601.8571428571429,from 3 to 5 mw
350280405000104,2000,original,5a10sm,31,33102,1067.8064516129032,from 5 to 10 mw
350280405000104,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350280405000104,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000047,2000,original,meioa1,14,2061,147.21428571428572,from 0.5 to 1 mw
350280405000047,2000,original,1a2sm,22,5655,257.04545454545456,from 1 to 2 mw
350280405000047,2000,original,2a3sm,25,9628,385.12,from 2 to 3 mw
350280405000047,2000,original,3a5sm,23,13574,590.1739130434783,from 3 to 5 mw
350280405000047,2000,original,5a10sm,30,33716,1123.8666666666666,from 5 to 10 mw
350280405000047,2000,original,10a15s,11,20137,1830.6363636363637,from 10 to 15 mw
350280405000047,2000,original,15a20s,4,10500,2625,from 10 to 20 mw
350280405000047,2000,original,aci20s,4,17500,4375,above 20 mw
350280405000048,2000,original,meioa1,13,1940,149.23076923076923,from 0.5 to 1 mw
350280405000048,2000,original,1a2sm,17,4287,252.1764705882353,from 1 to 2 mw
350280405000048,2000,original,2a3sm,20,7806,390.3,from 2 to 3 mw
350280405000048,2000,original,3a5sm,26,15275,587.5,from 3 to 5 mw
350280405000048,2000,original,5a10sm,28,30265,1080.892857142857,from 5 to 10 mw
350280405000048,2000,original,10a15s,16,29221,1826.3125,from 10 to 15 mw
350280405000048,2000,original,15a20s,4,0,0,from 0 to 0.5 mw
350280405000048,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
350280405000101,2000,original,meioa1,14,2083,148.78571428571428,from 0.5 to 1 mw
350280405000101,2000,original,1a2sm,14,3881,277.2142857142857,from 1 to 2 mw
350280405000101,2000,original,2a3sm,13,5180,398.46153846153845,from 2 to 3 mw
350280405000101,2000,original,3a5sm,25,13468,538.72,from 3 to 5 mw
350280405000101,2000,original,5a10sm,6,5431,905.1666666666666,from 5 to 10 mw
350280405000101,2000,original,10a15s,1,0,0,from 0 to 0.5 mw
350280405000101,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000097,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000097,2000,original,meioa1,10,1458,145.8,from 0.5 to 1 mw
350280405000097,2000,original,1a2sm,11,2935,266.8181818181818,from 1 to 2 mw
350280405000097,2000,original,2a3sm,16,6365,397.8125,from 2 to 3 mw
350280405000097,2000,original,3a5sm,28,16040,572.8571428571429,from 3 to 5 mw
350280405000097,2000,original,5a10sm,48,51185,1066.3541666666667,from 5 to 10 mw
350280405000097,2000,original,10a15s,16,29700,1856.25,from 10 to 15 mw
350280405000097,2000,original,15a20s,5,14100,2820,from 10 to 20 mw
350280405000097,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
350280405000100,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000100,2000,original,meioa1,12,1810,150.83333333333334,from 0.5 to 1 mw
350280405000100,2000,original,1a2sm,21,5473,260.6190476190476,from 1 to 2 mw
350280405000100,2000,original,2a3sm,39,14554,373.1794871794872,from 2 to 3 mw
350280405000100,2000,original,3a5sm,44,25934,589.4090909090909,from 3 to 5 mw
350280405000100,2000,original,5a10sm,21,23007,1095.5714285714287,from 5 to 10 mw
350280405000100,2000,original,10a15s,5,9168,1833.6,from 10 to 15 mw
350280405000100,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000102,2000,original,meioa1,20,2968,148.4,from 0.5 to 1 mw
350280405000102,2000,original,1a2sm,41,10778,262.8780487804878,from 1 to 2 mw
350280405000102,2000,original,2a3sm,42,16572,394.57142857142856,from 2 to 3 mw
350280405000102,2000,original,3a5sm,49,28259,576.7142857142857,from 3 to 5 mw
350280405000102,2000,original,5a10sm,37,40933,1106.2972972972973,from 5 to 10 mw
350280405000102,2000,original,10a15s,5,0,0,from 0 to 0.5 mw
350280405000102,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350280405000103,2000,original,meioa1,18,2663,147.94444444444446,from 0.5 to 1 mw
350280405000103,2000,original,1a2sm,24,6257,260.7083333333333,from 1 to 2 mw
350280405000103,2000,original,2a3sm,20,7789,389.45,from 2 to 3 mw
350280405000103,2000,original,3a5sm,27,15729,582.5555555555555,from 3 to 5 mw
350280405000103,2000,original,5a10sm,18,18950,1052.7777777777778,from 5 to 10 mw
350280405000103,2000,original,10a15s,6,10834,1805.6666666666667,from 10 to 15 mw
350280405000103,2000,original,15a20s,2,0,0,from 0 to 0.5 mw
350280405000103,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350280405000099,2000,original,meioa1,15,2265,151,from 0.5 to 1 mw
350280405000099,2000,original,1a2sm,23,6192,269.2173913043478,from 1 to 2 mw
350280405000099,2000,original,2a3sm,26,9946,382.53846153846155,from 2 to 3 mw
350280405000099,2000,original,3a5sm,33,19669,596.030303030303,from 3 to 5 mw
350280405000099,2000,original,5a10sm,31,31526,1016.9677419354839,from 5 to 10 mw
350280405000099,2000,original,10a15s,8,14260,1782.5,from 10 to 15 mw
350280405000110,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000110,2000,original,meioa1,25,3772,150.88,from 0.5 to 1 mw
350280405000110,2000,original,1a2sm,50,12840,256.8,from 1 to 2 mw
350280405000110,2000,original,2a3sm,43,16716,388.74418604651163,from 2 to 3 mw
350280405000110,2000,original,3a5sm,40,21829,545.725,from 3 to 5 mw
350280405000110,2000,original,5a10sm,35,34541,986.8857142857142,from 5 to 10 mw
350280405000110,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350280405000106,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000106,2000,original,meioa1,36,5225,145.13888888888889,from 0.5 to 1 mw
350280405000106,2000,original,1a2sm,29,7329,252.72413793103448,from 1 to 2 mw
350280405000106,2000,original,2a3sm,27,10433,386.4074074074074,from 2 to 3 mw
350280405000106,2000,original,3a5sm,27,15046,557.2592592592592,from 3 to 5 mw
350280405000106,2000,original,5a10sm,21,22647,1078.4285714285713,from 5 to 10 mw
350280405000106,2000,original,10a15s,4,8000,2000,from 10 to 15 mw
350280405000106,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000106,2000,original,aci20s,2,0,0,from 0 to 0.5 mw
350280405000105,2000,original,meioa1,41,6170,150.4878048780488,from 0.5 to 1 mw
350280405000105,2000,original,1a2sm,35,8781,250.88571428571427,from 1 to 2 mw
350280405000105,2000,original,2a3sm,35,13687,391.0571428571429,from 2 to 3 mw
350280405000105,2000,original,3a5sm,33,18321,555.1818181818181,from 3 to 5 mw
350280405000105,2000,original,5a10sm,29,30765,1060.8620689655172,from 5 to 10 mw
350280405000105,2000,original,10a15s,4,7600,1900,from 10 to 15 mw
350280405000105,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000105,2000,original,aci20s,3,0,0,from 0 to 0.5 mw
350280405000111,2000,original,meioa1,20,2946,147.3,from 0.5 to 1 mw
350280405000111,2000,original,1a2sm,44,11542,262.3181818181818,from 1 to 2 mw
350280405000111,2000,original,2a3sm,56,21331,380.9107142857143,from 2 to 3 mw
350280405000111,2000,original,3a5sm,66,38402,581.8484848484849,from 3 to 5 mw
350280405000111,2000,original,5a10sm,54,56117,1039.2037037037037,from 5 to 10 mw
350280405000111,2000,original,10a15s,3,0,0,from 0 to 0.5 mw
350280405000111,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000111,2000,original,aci20s,1,0,0,from 0 to 0.5 mw
350280405000108,2000,original,meioa1,7,1051,150.14285714285714,from 0.5 to 1 mw
350280405000108,2000,original,1a2sm,23,5864,254.95652173913044,from 1 to 2 mw
350280405000108,2000,original,2a3sm,17,6884,404.94117647058823,from 2 to 3 mw
350280405000108,2000,original,3a5sm,28,15385,549.4642857142857,from 3 to 5 mw
350280405000108,2000,original,5a10sm,81,87645,1082.037037037037,from 5 to 10 mw
350280405000108,2000,original,10a15s,21,39956,1902.6666666666667,from 10 to 15 mw
350280405000108,2000,original,15a20s,23,60480,2629.5652173913045,from 10 to 20 mw
350280405000108,2000,original,aci20s,9,45718,5079.777777777777,above 20 mw
350280405000107,2000,original,meiosm,1,0,0,from 0 to 0.5 mw
350280405000107,2000,original,meioa1,18,2681,148.94444444444446,from 0.5 to 1 mw
350280405000107,2000,original,1a2sm,39,10351,265.4102564102564,from 1 to 2 mw
350280405000107,2000,original,2a3sm,31,12110,390.64516129032256,from 2 to 3 mw
350280405000107,2000,original,3a5sm,40,23126,578.15,from 3 to 5 mw
350280405000107,2000,original,5a10sm,42,42400,1009.5238095238095,from 5 to 10 mw
350280405000107,2000,original,10a15s,2,0,0,from 0 to 0.5 mw
350280405000107,2000,original,15a20s,1,0,0,from 0 to 0.5 mw
350280405000109,2000,original,meioa1,48,7246,150.95833333333334,from 0.5 to 1 mw
350280405000109,2000,original,1a2sm,71,18369,258.71830985915494,from 1 to 2 mw
