census_tract,year,scenario,group,resp,rend,income_per_capita,income_class
354980505000162,2000,original,2a3sm,3,0,0,from 0 to 0.5 mw
354980505000162,2000,original,3a5sm,14,8750,625,from 3 to 5 mw
354980505000162,2000,original,5a10sm,52,60700,1167.3076923076924,from 5 to 10 mw
354980505000162,2000,original,10a15s,41,79763,1945.439024390244,from 10 to 15 mw
354980505000162,2000,original,15a20s,31,84825,2736.2903225806454,from 10 to 20 mw
354980505000162,2000,original,aci20s,35,231400,6611.428571428572,above 20 mw
354980505000163,2000,original,meioa1,1,0,0,from 0 to 0.5 mw
354980505000163,2000,original,1a2sm,7,1793,256.14285714285717,from 1 to 2 mw
354980505000163,2000,original,2a3sm,5,1923,384.6,from 2 to 3 mw
354980505000163,2000,original,3a5sm,13,8027,617.4615384615385,from 3 to 5 mw
354980505000163,2000,original,5a10sm,52,62191,1195.9807692307693,from 5 to 10 mw
354980505000163,2000,original,10a15s,31,0,0,from 0 to 0.5 mw
354980505000163,2000,original,15a20s,35,98510,2814.5714285714284,from 10 to 20 mw
354980505000163,2000,original,aci20s,42,230026,5476.809523809524,above 20 mw
354980505000046,2000,original,meioa1,2,0,0,from 0 to 0.5 mw
354980505000046,2000,original,1a2sm,2,0,0,from 0 to 0.5 mw
354980505000046,2000,original,2a3sm,3,0,0,from 0 to 0.5 mw
354980505000046,2000,original,3a5sm,5,2922,584.4,from 3 to 5 mw
354980505000046,2000,original,5a10sm,47,55900,1189.3617021276596,from 5 to 10 mw
354980505000046,2000,original,10a15s,25,48900,1956,from 10 to 15 mw
354980505000046,2000,original,15a20s,43,121400,2823.2558139534885,from 10 to 20 mw
354980505000046,2000,original,aci20s,137,1026552,7493.080291970803,above 20 mw
354980505000047,2000,original,meioa1,6,905,150.83333333333334,from 0.5 to 1 mw
354980505000047,2000,original,1a2sm,1,0,0,from 0 to 0.5 mw
354980505000047,2000,original,2a3sm,3,0,0,from 0 to 0.5 mw
354980505000047,2000,original,3a5sm,14,8543,610.2142857142857,from 3 to 5 mw
354980505000047,2000,original,5a10sm,38,47580,1252.1052631578948,from 5 to 10 mw
354980505000047,2000,original,10a15s,22,42930,1951.3636363636363,from 10 to 15 mw
354980505000047,2000,original,15a20s,9,26400,2933.3333333333335,from 10 to 20 mw
354980505000047,2000,original,aci20s,35,198549,5672.828571428571,above 20 mw
354980505000144,2000,original,meioa1,4,573,143.25,from 0.5 to 1 mw
354980505000144,2000,original,1a2sm,7,1852,264.57142857142856,from 1 to 2 mw
354980505000144,2000,original,2a3sm,17,6545,385,from 2 to 3 mw
354980505000144,2000,original,3a5sm,18,10697,594.2777777777778,from 3 to 5 mw
354980505000144,2000,original,5a10sm,72,82418,1144.6944444444443,from 5 to 10 mw
354980505000144,2000,original,10a15s,23,44950,1954.3478260869565,from 10 to 15 mw
354980505000144,2000,original,15a20s,14,38600,2757.1428571428573,from 10 to 20 mw
354980505000144,2000,original,aci20s,21,106453,5069.190476190476,above 20 mw
354980505000145,2000,original,meioa1,3,0,0,from 0 to 0.5 mw
354980505000145,2000,original,1a2sm,5,1392,278.4,from 1 to 2 mw
354980505000145,2000,original,2a3sm,4,1512,378,from 2 to 3 mw
354980505000145,2000,original,3a5sm,12,0,0,from 0 to 0.5 mw
354980505000145,2000,original,5a10sm,47,55830,1187.872340425532,from 5 to 10 mw
354980505000145,2000,original,10a15s,23,42940,1866.9565217391305,from 10 to 15 mw
354980505000145,2000,original,15a20s,26,71700,2757.6923076923076,from 10 to 20 mw
354980505000145,2000,original,aci20s,17,80400,4729.411764705882,above 20 mw
354980505000049,2000,original,meioa1,2,0,0,from 0 to 0.5 mw
354980505000049,2000,original,1a2sm,7,1840,262.85714285714283,from 1 to 2 mw
354980505000049,2000,original,2a3sm,8,3045,380.625,from 2 to 3 mw
354980505000049,2000,original,3a5sm,18,0,0,from 0 to 0.5 mw
354980505000049,2000,original,5a10sm,53,63160,1191.698113207547,from 5 to 10 mw
354980505000049,2000,original,10a15s,28,55292,1974.7142857142858,from 10 to 15 mw
354980505000049,2000,original,15a20s,19,52860,2782.1052631578946,from 10 to 20 mw
354980505000049,2000,original,aci20s,52,271744,5225.846153846154,above 20 mw
354980505000033,2000,original,meioa1,11,1630,148.1818181818182,from 0.5 to 1 mw
354980505000033,2000,original,1a2sm,13,3501,269.3076923076923,from 1 to 2 mw
354980505000033,2000,original,2a3sm,12,4696,391.3333333333333,from 2 to 3 mw
354980505000033,2000,original,3a5sm,26,15226,585.6153846153846,from 3 to 5 mw
354980505000033,2000,original,5a10sm,35,41689,1191.1142857142856,from 5 to 10 mw
354980505000033,2000,original,10a15s,15,29600,1973.3333333333333,from 10 to 15 mw
354980505000033,2000,original,15a20s,14,39400,2814.285714285714,from 10 to 20 mw
